Plant,Machine Type,Shift,Ambient Temperature (C),Humidity (%),Machine Age (Years),Maintenance Quality Index,Lubrication Interval (Days),Operator Training Hours (Monthly),Spare Parts Availability Index,Production Target Pressure Index,Fatigue Index,Procedure Compliance Index,Wear Index,Cooling Efficiency Index,Vibration RMS,Defect Rate Index,Failure Risk (0-1),Repair Duration (Hours),Unplanned Downtime Hours (Next 30d)
Plant C,Conveyor,Swing,21.711690571205384,45.793517638860024,8.406390242684498,1.786816300711365,10.50173842569584,4.751628449012383,-1.306075700152466,-1.3597501895013036,0.7602044084064543,0.789495166929528,3.686306080121308,1.1191114246740395,-1.7919367760356042,-0.43746315742042075,0.1854869724885121,10.540320358911789,12.443716092099905
Plant A,Conveyor,Swing,22.274726484233035,34.888817024661314,6.6629453829903555,2.4743628391913437,12.805401178653577,,-0.7558080808280465,0.9713139354272695,0.25108753004049694,0.0752759333450107,2.061337504879959,1.257141363909792,-0.8200353347284661,0.7990899937842648,0.4674647906656659,,23.31376926160374
Plant B,CNC,Night,29.26418232419121,59.39863930679971,8.014418860645817,-0.6875357359574492,8.8524783142284,5.795207457005593,1.3536143238570777,-1.03127321713834,1.3849707448422641,-0.29950412301339674,3.5429544820943164,0.8352955095295989,-0.05616232337022359,0.06806765904021145,0.5419607370907648,7.316497867826756,17.58232116021795
Plant C,Press,,26.425989762468888,54.216031562830466,5.652905654192609,-0.5862227990956298,12.233760242628003,,0.6644697172529611,-1.7250451914886904,0.677158733207758,-0.4173458088987997,2.4807827095906543,0.806880700805521,0.48647126915943095,-0.24389994265044962,0.5165803203322482,10.698234244434742,22.13543277768265
Plant C,Press,Day,31.237361835115735,,6.514733141805764,0.5438938956122737,18.552728383323583,3.143493649711689,0.3888262200940834,0.36967783269817533,-0.3915583616494955,0.7242979328141579,1.621937015818465,0.8215854026898621,0.31371143261356393,-0.06408118804687361,0.6428914694005632,9.98014539726316,19.9586109148814
Plant B,Press,Swing,26.600547978124133,57.18062945248585,15.122485340727927,-0.1971589556408713,15.681656735329684,5.157800820048153,0.4358736822560711,-0.21488007578356458,0.691125928042623,-0.17667121581926123,5.985258984927281,1.186491826483653,1.2470557266834634,-0.3864319326123592,0.9048155228466668,,22.777243509687864
Plant B,Press,Swing,21.23019464882857,64.34223192084423,6.907785747030417,-0.17193439775438793,15.231723056675717,4.155892747452718,0.3739803823980428,,0.6687765271037561,-0.1876485093731763,3.5719364903119946,1.095820270435733,-0.20597971767307938,1.108953405282349,0.5442602902405739,8.208160914079361,26.30362317365673
Plant A,Press,Day,23.70820319761735,61.105712392601795,2.6807147732094796,0.63489912041046,7.604479539155349,,-1.0648230343647105,0.6691424443265238,0.2737454729810131,0.20162073391390525,2.2693527902060016,1.0020164996146772,-0.698101188861227,,0.39505530989589166,11.990492924793756,15.162085337607799
Plant B,CNC,Night,23.259759815442287,67.25148825631354,9.02638463849475,2.5,15.280206353237746,2.4450623917822365,-0.5646386894624883,,0.550870329209403,-1.4071822950544015,3.4494973286555526,0.7274775009690089,0.5607568835060791,1.3098633601346776,0.8440202738113042,14.56771573148993,34.20924227208206
Plant C,CNC,Swing,26.439864280565846,44.36311185951706,5.8760929840329466,1.3045733583354522,13.74889836111584,,0.9973863238829411,-1.7492044733918521,-0.516021736220544,-0.5836851648319965,1.5287663160181937,0.8647913489788983,-0.4510947167158813,-1.253992306968339,0.48169794160108714,9.120378244687497,16.87154304358404
Plant C,CNC,Day,24.299110737316138,57.38243956135219,8.731540700639863,1.8691265476567591,16.149663008058845,4.123192355783663,0.6562556832326419,-0.33970611348173235,0.35839087173728396,0.5015098157200163,1.6194224597243074,0.8974297759519108,,-0.5312668868331618,0.6894483693120006,13.800731695331955,23.138029922716832
Plant B,CNC,Swing,20.85720183020539,53.311169163133634,7.731395022128468,-1.8441349280815091,19.53286632602385,7.683313033981344,0.2840004092570158,0.2878634239164934,0.8891968284907118,-0.33258919588154745,3.9785580831095606,1.0521842458594786,2.0234255386603235,,0.8746486412470482,16.892898747984106,33.59623348111348
Plant A,CNC,Day,24.043002355312574,62.84420060606524,9.64962872028908,1.0747814775024018,,3.570762625259246,-0.6479431852751998,0.17824465176193013,-0.7565974732551165,1.2153606935945014,1.9715189204167627,1.0710379110301274,-1.123053063824528,-0.9711588790952213,,14.532598050055167,28.151290351909676
Plant B,CNC,Day,26.30590332777379,,7.701131578217204,-0.9498686020848188,,6.7967314312312554,0.9892256555233488,-0.17908727568555202,-0.05300272815216597,0.4269557937689448,2.496718595560804,0.9065442843723124,1.9155465582799853,-1.0494465825445478,0.7172709383033978,8.592374648294067,14.84986224419239
Plant A,Press,Swing,18.967892308491106,47.63154560817001,8.320343209894972,1.6764484747541808,17.672525330373446,4.058043428207999,-0.9666236127385675,2.4110455727975704,-0.12553051221349362,-0.43369101587892783,4.661070401032516,1.0434391710674116,0.8085238139418931,0.8197093450342084,0.8427403855015636,14.204344090430002,35.286922275205846
Plant A,Press,Swing,25.585043808223524,50.944797520977815,12.443761283599434,1.3573265325181894,11.586321650284567,0.741489589911227,1.4808428692760403,1.659656527248972,0.5460003859685627,-0.9759831951965787,3.83021812084353,1.2932527698602998,-1.3275621197375473,1.1422661556342804,0.17347183508481331,1.9950057107792087,9.887956653523405
Plant A,CNC,Swing,16.106584519240876,74.7820325024668,1.3455734844472484,0.603814825952058,14.34956832335272,8.55584155314482,-0.7253597827798178,-1.2008004499358091,0.6978877985409955,-0.1556398860477783,0.17128011090229533,1.3156233243241218,-0.6428053639127164,-0.2517374505609955,0.23069233981351273,10.409426963870267,12.462128607566008
Plant B,Press,Day,29.52785671570804,34.6677865814646,5.023536845276485,-0.742893315308438,6.013646046477168,7.948094306198682,-0.8715440084786494,-1.369401815822014,0.07264899293976919,0.04894067562211163,-0.1049160724270446,1.2475329234407648,0.4361109916349235,-0.4174012256100196,0.4748353064237898,14.93182560161614,24.08422350524228
Plant A,Conveyor,Swing,26.635904053859868,,5.524715231271216,-0.48381821273218484,12.767777628671546,5.880515581246779,0.03018643177997336,1.326027245500464,0.2765900575739843,0.20146249316197354,1.9084742972654074,0.544479959440344,0.902088272953832,,0.8770639847218593,16.605820736429017,32.87668587261635
Plant A,,Day,32.146415178108995,69.89735556079619,2.9214682747755996,-0.4029070757630872,19.220084454651033,6.128676573750845,0.21261930947920676,1.0653763617164367,0.4007867446629974,0.3145864469877942,0.29580091106392725,0.8280427290738819,-0.42014912834164186,0.36598548773739886,0.684451059011549,16.45359734978676,30.867631734991456
Plant A,Conveyor,Night,19.41701780112287,61.946045830028645,6.56183951723041,0.7623335675799637,15.341746157705273,5.377411801999866,0.09705333822679708,,-0.08710040886724912,0.598737074188557,1.8849652660137681,1.2839907691946815,-0.44391878712702054,0.5233594497459947,0.5393700066890833,10.926401013432525,25.602950070335293
Plant C,Conveyor,Day,29.6672586440823,78.65209901557594,6.265760503270391,0.40388776644732344,17.59766974349744,2.9022721556294635,-1.3228006078288546,-0.44416290238522443,0.5051271004387912,0.01417789499938564,2.6587286213041637,0.33379670415145896,0.1964901217436988,-0.3945338230567793,0.5486362802696253,15.20871915765577,27.577051667217912
Plant B,Press,Night,29.67890031784065,66.26218776490266,11.924100515366044,1.4200323343406476,17.82525947327348,9.918018073180404,0.42154736390375924,-0.1603589643120131,1.4934656635416554,0.2401973836008891,4.849343882147201,0.47721949607309927,1.1636992911365582,0.13132501602081306,0.6024304183177358,10.84125291675712,21.657371663428293
Plant A,Conveyor,Day,23.08883976396055,59.609484564852366,7.735184001384768,1.6108198940356806,19.39703415728585,5.698168624127927,0.9793514936968661,-1.7782787758400314,-0.025461694329655057,0.915518168595367,1.6942498235179788,0.8982443120485125,0.2957303120201756,-1.7142618989231586,0.4039403361459248,3.9359694234805875,11.299439403761404
Plant A,Conveyor,Day,22.116783234725467,49.399245298985335,7.3609661164965825,-0.8453576420142344,12.611329235601156,7.084924332428631,-0.08108413845230361,0.14392870185603934,-0.23240782984628952,0.17061327261723164,2.8928160060451695,1.1668969815889643,0.47697630676923053,-0.8487636974055873,0.3908600772868223,10.07329981871351,22.411568748778343
Plant B,CNC,Swing,18.574269717549818,59.83200936617122,6.860484419831305,0.47519651388557566,17.7691228743282,4.50353412927463,-1.5461553002318977,,0.12459857426540405,-0.6918710659194479,1.7883391230709353,1.4284979164385483,-0.46837396936239317,-0.07618352255838437,,12.738632959902304,16.170175527625055
Plant A,Conveyor,Swing,17.270951511387537,63.18018304225713,4.84401243974091,0.46303618165992844,22.990475150128944,7.328622367313283,-0.2113075561201507,-0.7806438538023189,0.08717483038559362,0.1214397192041568,1.152633647061388,0.8375152071917762,1.1259705882136266,1.2125362587708912,0.7854244352019432,11.959073995164532,27.875158039368156
Plant B,Press,Night,21.243828402634854,55.04200509232333,11.672381684027325,-0.09502363738688438,13.894749838083154,9.435481354403311,-1.132869792413194,0.9237430276935972,0.7943172500808157,,3.217600407235763,1.4541046623663163,0.07918875687526779,0.34246529232494843,,18.539374417344757,27.967457500401117
Plant B,Press,,17.72112178798522,46.086080689065184,12.630230919052005,0.9417646339536665,8.721347405475125,6.499872561141747,-1.9316964181430427,-0.15592141822332406,-0.41254853317878487,0.4397876913765691,3.917372438366428,1.1263971455585549,-0.4319410989272662,0.2736264690093615,0.5751925546146586,15.088199814370043,31.909042106786856
Plant C,Conveyor,Day,31.97861241795309,40.549328007922654,4.363501998009028,0.49097338995080253,11.620181942626132,7.081693889193046,-0.5482119174304628,0.824806354321994,0.4049223259230759,0.5692690445318185,-0.23020410480906883,1.0352017308581114,-0.09069144152539194,0.5687620275308218,0.43829107885782903,12.255436221657124,22.795505555293815
Plant A,CNC,Day,16.489740383655292,57.22488262457167,12.860167560519901,-0.5745578200175339,15.873347090504371,8.634009218017491,1.624131858561709,-0.1079136767136913,-0.37220746955623896,0.16162758873753214,6.5877838089777185,1.1986244493536855,1.2013137619131495,,0.8452745927935192,7.272924144968027,22.483045123817128
Plant B,CNC,Swing,,37.23620550662115,5.9870522556099655,-0.14211715031897906,7.353165330124406,8.122038859189574,-0.08254245229223763,0.5481667513145709,0.43058156233168926,1.1003711462168062,3.4420140469898115,1.4436339292167175,-1.1259219938991785,0.3295239587710639,0.3778960551654301,10.282774636070487,20.62170063590535
Plant A,Press,Day,26.178525634425526,49.34148772650981,6.742450142422761,-0.3492210770426952,10.951661427839216,9.132429666619611,-0.2730495620043055,-1.3125169470736402,-0.16584957560989474,1.130963227689859,4.538961229023706,1.0475878832219283,0.8448749054260614,-0.6838998635481448,0.8884173096289802,19.455489952974705,36.53026423904304
Plant C,Press,Night,26.78749615973976,25.81911434947766,10.418381015101229,-0.7275171748469134,12.680868607083765,6.962606070566071,0.7100151888700216,-0.986984785326426,1.1359573793598352,-0.38680361512891137,4.589468628717826,1.1983422766549787,1.232104974552744,0.5630873563599404,0.9239128974966115,15.364007142427992,34.47659766395492
Plant C,Conveyor,Swing,26.2264430519949,64.99622235545496,9.686132420103307,-0.08532187393191794,14.439432166435749,6.960975188283653,,0.45335978558818824,0.9985408306710472,-0.4936544954688037,3.8203243771552566,0.9354519990306983,1.9269145538597485,0.5285942209814654,0.8850319901990664,17.00264513179352,39.11033242753993
Plant B,Conveyor,Swing,28.732001587248376,68.84856051005426,7.786207624465083,-1.2969245140865595,21.186040059344457,6.718106026617604,-1.4658172665758917,1.6924784476695711,0.6254258971148708,0.019041807182784365,0.9705706294188792,0.7008532665261011,1.0042373353004401,0.7082119030434819,0.7363897202003926,15.698532090242276,31.196358093948273
Plant B,Press,Night,22.770389187816647,55.947376723149276,7.961145770045377,0.47388264674237035,16.751255233452714,,1.8690739567660106,0.466326611131079,0.20838972618641005,1.050449345422753,4.00203505169054,1.1093211757236383,1.0993486363527833,0.4481270161627994,0.9538280118544764,12.176821142990622,27.652482582013572
Plant A,Conveyor,Day,24.43775322845106,76.97750838231758,11.517058648889307,1.4041183774024586,9.544548556558606,4.704751015475973,0.1977765183919129,0.015425592224769464,0.014859308420185192,0.12084315567191259,5.395152552325792,0.5652188992325253,0.6968320403036385,-0.30479084195127054,0.7311649655909204,11.296001892172903,29.441557983032983
Plant C,CNC,Day,22.53219243517135,71.16864102659527,6.130102181428919,0.05047121356524899,29.470429182675176,7.591652311036905,0.9066776249450026,1.5023033998168316,0.039881596971509906,0.21670950272291473,1.3956482839058528,0.992129901872282,1.816381270478307,0.5727795915939529,0.9151659932957993,12.258343451366564,30.352746717065582
Plant B,Conveyor,Night,31.512627956250906,60.75742858176652,7.793692808010819,0.9464277964638559,13.933918827175225,12.89231073232196,-0.5950292038733397,,1.1035017592337968,,3.2455373750486705,0.9936104873956957,0.15278382133807644,-0.15903190991544564,0.7643135571015842,15.980539232771882,25.123808510683602
Plant A,CNC,Day,34.49932961737438,53.64142766905339,13.081362410031605,0.15532955151206632,7.278311219690034,7.076861275556221,-1.95519601608075,-0.7965610035287386,0.008587812713285126,,,0.7665144646003688,-0.6673890410952407,,0.5156342657657842,18.848111993383895,18.95326266392991
Plant B,Press,Swing,18.030331199193125,50.80722257340102,4.988750199118425,-1.0221048580824412,9.846475601262448,2.4085298331270053,-0.11687969104617985,0.006884413336802802,0.20261663545681285,0.5848247880478361,1.7414346792122484,1.3538909450010692,-0.12430108501084061,0.18149340534627004,0.4889750994246374,9.437627103632828,15.227720158476185
Plant B,CNC,Night,14.844495786978378,61.74989289231986,6.624051418778343,2.0070651424066988,9.870154349603567,5.129532718127424,-1.1023045340934612,0.3727606381796662,0.9619674525166317,0.09258408512227678,2.975493791391381,1.262253953266172,-1.7745064177160077,0.24919097418304959,0.0985836866996061,10.36300809601901,11.742820448662396
Plant C,Press,Day,26.845657845095108,53.305277909268554,12.075405785476601,-2.4224292978123305,8.608075169127765,7.862373832001805,1.1711367571548013,-1.266239794860392,-0.032992520717713594,1.0230216863578994,4.440849184440736,1.292208173870833,0.0967801242640891,-0.8848558627836921,0.7399492336118296,8.02115106795155,20.337096454130137
Plant B,CNC,,30.351864421178544,61.5787624198894,9.584000124575043,0.010307402439668894,16.051850763903964,3.9882208295186268,-1.4169974410193946,0.12908978762586595,1.6425100199451377,-0.013575601561589545,2.405742904820615,0.838142663042582,0.7628226353698295,0.9018190232657903,0.8038060137495059,15.402755557477235,33.45306080132976
Plant B,CNC,Day,33.78488656624228,62.46944336599415,10.682052769716904,-0.7685529400049983,3.332326919685789,3.066308233193303,0.02656225925718919,-1.7242845356046301,0.03342520496855894,-0.20073971980080516,4.2912967901906,0.49703932993834793,-0.4915646531556522,-0.29105211226128813,0.42410483838816376,15.371213310849418,18.137549167888615
Plant B,Press,Swing,27.68945175608328,,5.031347063185972,1.58169306131013,17.92900378917441,1.8622016255979226,0.5993948382401431,-0.3005064595753674,0.09823854364136447,0.07915463218033836,0.29068869710280865,1.1014123777292295,-1.8172303728827504,-0.30882134673178,0.23273253181177428,5.869747231335194,9.66283510731251
Plant A,Press,Day,30.978904793436033,68.14942978747587,9.96334505553273,0.21596835800048605,17.257632932779384,5.375141546133646,0.4251581899799077,-0.15662120381949443,0.11666013844358794,0.2589464018445262,3.9987774321098315,0.6674065828940235,0.6711669538887545,-0.033394263828312676,0.8068701960218424,11.745010179590212,24.995709612036848
Plant A,CNC,Swing,32.30030366438155,52.257384916331034,7.144379927033367,2.5,12.174083313602269,10.835128238799342,,-0.032237294521452076,-0.16416272305259294,1.649102597071287,2.80066067383394,1.0897092730742648,-0.6355499105188733,-0.9065448943170251,0.3011911688515115,11.512625751528141,16.680451416331106
